trial,species,cv,n_above_5x_median,top4_share_pct,pct_TIC,outlier_driven
CTL,TG(18:1/18:3/22:0),0.66862166845205,2,4.51149573931333,0.000534056417832522,FALSE
CTL,PC(18:2/0:0),0.576441828731885,2,4.50605229170951,0.0313878854589306,FALSE
CTL,Cer(24:1),0.765835208957805,8,4.4552284840762,0.00317916280884017,FALSE
CTL,TG(14:0/18:2/18:3),0.517468739838303,1,4.38873961084577,0.00249804393775071,FALSE
CTL,PA(16:0/18:2),0.668592119417893,2,4.34692176664776,0.016476828886849,FALSE
CTL,DG(18:0/18:0),0.671450933881603,4,4.30799233210705,0.0469127205000448,FALSE
CTL,TG(16:0/16:0/18:2),0.534936879125974,1,4.25784303709907,0.0516745762484053,FALSE
CTL,PC(18:1/18:2),0.654768769641001,3,4.23780420457624,0.180901585158577,FALSE
CTL,PS(18:0/20:4),0.718420923263754,2,4.16482075554611,0.00985785017522949,FALSE
CTL,PE(18:0/18:1),0.575976305815632,1,4.14947243261898,0.00118355436371318,FALSE
CTL,PC(22:0/0:0),0.692892760937706,3,4.10957458706436,0.0220214274355449,FALSE
CTL,TG(16:1/20:1/20:2),0.587066967000704,3,4.10604298455731,0.00265981140157179,FALSE
CTL,TG(14:0/18:3/18:3),0.579080232627865,1,4.03246360831424,0.00150480324368518,FALSE
CTL,TG(18:2/18:3/20:3),0.58153128472111,1,3.97396302476933,0.00167515607250813,FALSE
CTL,TG(16:0/18:1/22:0),0.685401009240375,4,3.96864653824184,0.00385512262934817,FALSE
CTL,TG(18:0/18:2/22:0),0.596370376657839,1,3.92889655401596,0.000748524207730801,FALSE
CTL,Cer(d18:2/20:1),0.619920710918895,1,3.90749038328186,0.00216155979108533,FALSE
CTL,TG(12:0/18:2/18:3),0.574392818837102,1,3.88610420852958,0.00383669062729573,FALSE
CTL,TG(12:0/16:0/18:3),0.579398104167479,2,3.87641055014322,0.00177690134070252,FALSE
CTL,TG(18:2/18:2/18:4),0.519941985678399,0,3.87282798423532,0.177891470740781,FALSE
CTL,gibberellic acid,0.406839227014135,2,3.76697517993087,0.00419975555492977,FALSE
CTL,TG(14:0/18:1/18:3),0.477566996758776,1,3.74505726708453,0.00321332134678509,FALSE
CTL,FA(22:1),0.508414247534775,0,3.74001609929689,0.0102447654202476,FALSE
CTL,alpha-Tocopherol,0.528171438481956,1,3.69789180467481,0.0501431993798945,FALSE
CTL,SPHINGANINE,0.535199414005799,1,3.68087877683296,0.00372886633638168,FALSE
CTL,SPB 18:0;2OH,0.535199397247811,1,3.68087865528757,0.00745773248088852,FALSE
CTL,TG(18:2/18:2/20:2),0.550613322498658,1,3.6779395223056,0.00405917501445293,FALSE
CTL,.alpha.-Amyrin,0.70044081766456,1,3.67197154475511,0.110613097548208,FALSE
CTL,TG(14:0/16:0/18:1),0.61097104232993,1,3.66305413075605,0.00475973240591261,FALSE
CTL,(-)-Caryophyllene oxide,0.554724508935392,0,3.59504607898212,0.00172141400523372,FALSE
CTL,TG(18:1/18:1/20:3),0.536546119621094,0,3.57802872628327,0.00325926283668012,FALSE
CTL,PC(18:3/0:0),0.552026835632386,0,3.56203749237349,0.009003373305047,FALSE
CTL,LPC(18:3),0.552026814286514,0,3.56203728448681,0.0270101200636732,FALSE
CTL,.beta.-Amyrin,0.676836254672039,1,3.55350551293479,0.116468519851871,FALSE
CTL,TG(18:1/18:2/18:3),0.461545851351174,0,3.49252495162394,0.134952268486544,FALSE
CTL,Cycloartenol acetate,0.529567306516958,0,3.44698657808425,0.0243242292065501,FALSE
CTL,CL(18:1),0.506748242795235,1,3.42370402866541,0.00207568650762379,FALSE
CTL,PC(16:0/18:1),0.519586510182428,0,3.39587539731306,2.18806943905405,FALSE
CTL,.beta.-Sitosterol,0.479506466031437,0,3.36082460288824,0.0389627879485373,FALSE
CTL,TG(16:0/18:1/18:3),0.412231148626173,0,3.35760239424906,0.127578876615578,FALSE
CTL,PC(14:0/22:6),0.478250468931173,0,3.17152956040886,0.394650760220526,FALSE
CTL,PC(14:0/20:4),0.475982445066141,0,3.16614679062522,0.0119713520642026,FALSE
CTL,PC(18:1/24:0),0.455408874276336,0,3.16046013317216,0.00115102455777118,FALSE
CTL,DG(16:1/18:3),0.474583196776821,0,3.15584543696942,0.00734774711071347,FALSE
CTL,PE(14:0/22:6),0.429332927187111,1,3.13834946131684,0.0234064875310869,FALSE
CTL,PC(18:0/20:3),0.524301780776187,0,3.1178195198039,0.0182236454137813,FALSE
CTL,TG(16:0/18:2/18:3),0.395787699511198,0,3.11730248302339,0.179046522904767,FALSE
CTL,PC(18:1/16:0),0.464916461166727,0,3.08061367325872,1.27382045089551,FALSE
CTL,PC(18:1/20:4),0.425634093139436,0,3.07576644633005,0.014622908509438,FALSE
CTL,PC(18:1/18:1),0.410956791355136,0,3.00722118317738,0.188450910909919,FALSE
CTL,MG(16:1),0.494783284922547,0,3.00240731605843,0.0137539964402594,FALSE
CTL,SQDG(16:0/14:0),0.377404234022224,1,3.00077347990506,0.00427608445201438,FALSE
CTL,PC(18:0/18:2),0.409733637922888,0,2.98397007399382,0.546661516461751,FALSE
CTL,TG(14:0/18:1/18:2),0.429105962780183,0,2.96537011003114,0.0283279003567498,FALSE
CTL,TG(16:0/18:3/18:3),0.446442208184807,0,2.95635681072684,0.133635458409227,FALSE
CTL,AEG(o-18:4/18:2),0.531083456928245,0,2.9394487829433,0.0185885556032538,FALSE
CTL,PS(18:0/18:2),0.509301673133387,0,2.93494931171594,0.00454932056985302,FALSE
