condition	lipid_class	go_term	go_id	term_bg_count	term_test_count	expected	fold_enrichment	p_value	p_adj_bh	overlap_genes
LIN	AEG	positive regulation of cytoplasmic translation	GO:2000767	126	3	0.6847826086956522	4.3809523809523805	0.03073045552053546	0.16057592153565248	SORBI_3001G261464;SORBI_3008G082150;SORBI_3009G133201
CTL	TG	lipid catabolic process	GO:0016042	70	6	2.3735822306238186	2.5278247884519662	0.03086949263014732	0.16057592153565248	SORBI_3001G295700;SORBI_3001G320200;SORBI_3003G205900;SORBI_3005G145100;SORBI_3006G037500;SORBI_3006G140801
CTL	TG	DNA damage response	GO:0006974	89	7	3.0178402646502835	2.3195395998903807	0.031031293840074536	0.16057592153565248	SORBI_3003G077600;SORBI_3004G175300;SORBI_3006G140400;SORBI_3008G004600;SORBI_3010G125700;SORBI_3010G143600;SORBI_3010G194600
LIN	TG	intracellular signal transduction	GO:0035556	73	7	3.0272920604914932	2.312297545174258	0.031052380750290015	0.16057592153565248	SORBI_3001G117200;SORBI_3002G114800;SORBI_3002G117100;SORBI_3005G220200;SORBI_3008G015600;SORBI_3008G077600;SORBI_3009G038900
LIN	TG	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum	GO:0006890	17	3	0.7049858223062382	4.255404725992961	0.031207334574066735	0.16057592153565248	SORBI_3001G186300;SORBI_3004G088450;SORBI_3004G088501
LIN	TG	DNA repair	GO:0006281	107	9	4.43726370510397	2.0282770189312247	0.033192668438005404	0.16664002240407894	SORBI_3001G106300;SORBI_3001G211500;SORBI_3001G262700;SORBI_3001G262900;SORBI_3003G107500;SORBI_3004G181500;SORBI_3005G061900;SORBI_3008G101300;SORBI_3010G125700
LIN	SQDG	RNA processing	GO:0006396	68	4	1.22117202268431	3.2755417956656347	0.03356353808138693	0.16664002240407894	SORBI_3003G033100;SORBI_3010G139000;SORBI_3010G145800;SORBI_3010G151900
LIN	PC	G1/S transition of mitotic cell cycle	GO:0000082	20	4	1.2712665406427222	3.1464684014869886	0.03465208081726955	0.16666406736970169	SORBI_3001G166800;SORBI_3002G230900;SORBI_3004G183900;SORBI_3008G104000
LIN	TG	mitochondrion organization	GO:0007005	18	3	0.7464555765595463	4.018993352326686	0.03632806299651672	0.16666406736970169	SORBI_3001G042200;SORBI_3001G127500;SORBI_3001G134400
LIN	PC	DNA replication initiation	GO:0006270	12	3	0.7627599243856332	3.9330855018587365	0.036512975890181994	0.16666406736970169	SORBI_3003G369200;SORBI_3009G087000;SORBI_3009G172950
LIN	PC	signal peptide processing	GO:0006465	12	3	0.7627599243856332	3.9330855018587365	0.036512975890181994	0.16666406736970169	SORBI_3001G103900;SORBI_3002G379866;SORBI_3004G252500
LIN	PC	retrograde transport, endosome to Golgi	GO:0042147	12	3	0.7627599243856332	3.9330855018587365	0.036512975890181994	0.16666406736970169	SORBI_3001G212500;SORBI_3002G380300;SORBI_3008G103300
LIN	PC	sterol biosynthetic process	GO:0016126	30	5	1.9068998109640831	2.6220570012391575	0.03876358063528571	0.17309796602133867	SORBI_3003G106300;SORBI_3003G106400;SORBI_3003G106600;SORBI_3003G106800;SORBI_3003G107600
LIN	SQDG	amino acid transmembrane transport	GO:0003333	42	3	0.7542533081285444	3.9774436090225564	0.03914582977161016	0.17309796602133867	SORBI_3010G116400;SORBI_3010G146700;SORBI_3010G166800
LIN	TG	carbohydrate phosphorylation	GO:0046835	19	3	0.7879253308128544	3.807467386414755	0.04185151979389121	0.18221507848724944	SORBI_3002G114300;SORBI_3002G114700;SORBI_3003G386000
LIN	SQDG	DNA repair	GO:0006281	107	5	1.9215500945179584	2.602065912444663	0.04320432976703091	0.1852549291525719	SORBI_3010G121500;SORBI_3010G121600;SORBI_3010G125700;SORBI_3010G143600;SORBI_3010G147700
LIN	TG	lipid transport	GO:0006869	47	5	1.949078449905482	2.5653149057404376	0.04398944812171584	0.18580617639471017	SORBI_3001G128500;SORBI_3002G113900;SORBI_3004G089200;SORBI_3004G089300;SORBI_3004G089400
CTL	TG	post-embryonic development	GO:0009791	40	4	1.3563327032136105	2.949128919860627	0.0454705810244407	0.18923785926348116	SORBI_3001G221500;SORBI_3001G223550;SORBI_3003G069950;SORBI_3007G090400
LIN	PC	amino acid transmembrane transport	GO:0003333	42	6	2.6696597353497165	2.2474774296335633	0.047926471420738075	0.19656799147925905	SORBI_3001G249000;SORBI_3002G027500;SORBI_3003G375900;SORBI_3003G376000;SORBI_3004G253200;SORBI_3010G159400
LIN	SQDG	amino acid transport	GO:0006865	46	3	0.8260869565217391	3.6315789473684212	0.049173020609880574	0.19879949760851717	SORBI_3010G116400;SORBI_3010G146700;SORBI_3010G166800
LIN	TG	glutathione metabolic process	GO:0006749	34	4	1.4099716446124764	2.8369364839953075	0.05063914868661019	0.20184336730015048	SORBI_3003G184600;SORBI_3009G043600;SORBI_3009G043700;SORBI_3010G175800
LIN	FA	signal transduction	GO:0007165	205	12	7.169187145557656	1.673829927488464	0.055730213426752884	0.215871392582261	SORBI_3001G034100;SORBI_3001G039500;SORBI_3003G088100;SORBI_3003G383100;SORBI_3003G407300;SORBI_3004G005300;SORBI_3004G007800;SORBI_3004G017900;SORBI_3004G066900;SORBI_3005G175500;SORBI_3010G213900;SORBI_3010G215300
LIN	SQDG	proteolysis	GO:0006508	272	9	4.88468809073724	1.8424922600619196	0.05606308018551147	0.215871392582261	SORBI_3010G126100;SORBI_3010G126700;SORBI_3010G127600;SORBI_3010G128000;SORBI_3010G128800;SORBI_3010G129100;SORBI_3010G131700;SORBI_3010G141500;SORBI_3010G141800
CTL	TG	carbohydrate transmembrane transport	GO:0034219	26	3	0.8816162570888468	3.402841061377647	0.05644693657628026	0.215871392582261	SORBI_3008G094300;SORBI_3008G094400;SORBI_3009G235900
LIN	AEG	proteolysis	GO:0006508	272	4	1.4782608695652173	2.7058823529411766	0.05937042890231975	0.22402441839141984	SORBI_3001G263600;SORBI_3003G392100;SORBI_3004G329000;SORBI_3004G335500
LIN	PC	chromosome segregation	GO:0007059	15	3	0.9534499054820416	3.146468401486989	0.06560478032423131	0.24213760566569734	SORBI_3001G230300;SORBI_3001G467000;SORBI_3003G389200
CTL	TG	translation	GO:0006412	241	13	8.171904536862003	1.5908164298003384	0.06614586518797372	0.24213760566569734	SORBI_3001G022500;SORBI_3001G221500;SORBI_3001G259000;SORBI_3002G044000;SORBI_3002G148166;SORBI_3002G364301;SORBI_3004G103700;SORBI_3006G047400;SORBI_3007G071300;SORBI_3007G110500;SORBI_3008G095500;SORBI_3009G237200;SORBI_3010G150575
LIN	FA	plant-type cell wall organization	GO:0009664	27	3	0.944234404536862	3.1771771771771773	0.06673757329301906	0.24213760566569734	SORBI_3001G033300;SORBI_3004G007600;SORBI_3006G191700
LIN	PC	translational initiation	GO:0006413	35	5	2.2247164461247637	2.2474774296335633	0.0683117051162972	0.24471155123939375	SORBI_3001G168900;SORBI_3001G259000;SORBI_3004G020000;SORBI_3008G101600;SORBI_3008G106000
LIN	PC	amino acid transport	GO:0006865	46	6	2.9239130434782608	2.0520446096654275	0.06935714282479963	0.24475330765644923	SORBI_3001G249000;SORBI_3002G027500;SORBI_3003G375900;SORBI_3003G376000;SORBI_3004G253200;SORBI_3010G159400
LIN	PC	protein refolding	GO:0042026	25	4	1.5890831758034027	2.517174721189591	0.07061261546040962	0.24475330765644923	SORBI_3001G129000;SORBI_3001G228200;SORBI_3001G454000;SORBI_3008G136000
CTL	TG	DNA repair	GO:0006281	107	7	3.6281899810964084	1.9293366765443354	0.07091791953296409	0.24475330765644923	SORBI_3003G077600;SORBI_3004G175300;SORBI_3005G160100;SORBI_3009G237400;SORBI_3010G125700;SORBI_3010G143600;SORBI_3010G194600
CTL	TG	regulation of translation	GO:0006417	29	3	0.9833412098298677	3.0508230205454763	0.07372730455234845	0.2513834601001761	SORBI_3001G024000;SORBI_3003G206600;SORBI_3006G139100
LIN	TG	DNA damage response	GO:0006974	89	7	3.6908081285444236	1.8966036044687729	0.07564617648912275	0.254855570790735	SORBI_3001G211500;SORBI_3002G116300;SORBI_3003G041700;SORBI_3003G107500;SORBI_3005G061900;SORBI_3008G101300;SORBI_3010G125700
LIN	PC	fatty acid beta-oxidation	GO:0006635	16	3	1.0170132325141776	2.949814126394052	0.07707278765469916	0.2566070459562337	SORBI_3001G230100;SORBI_3009G057200;SORBI_3009G057300
LIN	FA	response to hormone	GO:0009725	29	3	1.0141776937618148	2.9580615097856477	0.07928400876644456	0.26007154660795784	SORBI_3003G382600;SORBI_3003G385100;SORBI_3004G181800
CTL	TG	amino acid metabolic process	GO:0006520	30	3	1.017249527410208	2.9491289198606268	0.0799513235155206	0.26007154660795784	SORBI_3002G041100;SORBI_3002G041200;SORBI_3005G152200
LIN	TG	mRNA splicing, via spliceosome	GO:0000398	73	6	3.0272920604914932	1.981969324435078	0.08150794930113851	0.26212215513888865	SORBI_3002G371500;SORBI_3003G201800;SORBI_3003G201900;SORBI_3003G386500;SORBI_3004G115350;SORBI_3005G191200
LIN	TG	protein refolding	GO:0042026	25	3	1.0367438563327032	2.893675213675214	0.08294526604558224	0.262661340910723	SORBI_3001G032700;SORBI_3001G129000;SORBI_3008G088200
CTL	TG	transmembrane transport	GO:0055085	526	24	17.83577504725898	1.345610153548575	0.08353187520129	0.262661340910723	SORBI_3001G223100;SORBI_3001G223200;SORBI_3001G357500;SORBI_3001G357650;SORBI_3001G357700;SORBI_3001G357800;SORBI_3002G245300;SORBI_3002G245400;SORBI_3002G322800;SORBI_3003G389800;SORBI_3005G125400;SORBI_3005G183900;SORBI_3006G130700;SORBI_3006G277100;SORBI_3006G279700;SORBI_3008G081200;SORBI_3008G081400;SORBI_3008G105500;SORBI_3009G049900;SORBI_3009G088200;SORBI_3009G099000;SORBI_3009G235900;SORBI_3010G146100;SORBI_3010G151000
LIN	FA	DNA replication	GO:0006260	48	4	1.6786389413988658	2.3828828828828827	0.08596654231592644	0.2673464997297493	SORBI_3001G211500;SORBI_3004G007133;SORBI_3006G195500;SORBI_3007G182700
LIN	FA	cell division	GO:0051301	68	5	2.3780718336483933	2.102543720190779	0.0887317845665029	0.2689977576432781	SORBI_3001G211500;SORBI_3003G388000;SORBI_3004G061800;SORBI_3006G194400;SORBI_3010G032400
LIN	SQDG	DNA-templated transcription	GO:0006351	59	3	1.059546313799622	2.831400535236396	0.08925285390025518	0.2689977576432781	SORBI_3003G033000;SORBI_3010G110100;SORBI_3010G163900
LIN	PC	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum	GO:0006890	17	3	1.0805765595463137	2.7762956483708727	0.08934907851048814	0.2689977576432781	SORBI_3001G186300;SORBI_3002G380300;SORBI_3005G098501
LIN	TG	vesicle-mediated transport	GO:0016192	112	8	4.644612476370511	1.7224257224257224	0.09312133240388928	0.2774035481084281	SORBI_3001G041600;SORBI_3001G114000;SORBI_3004G088450;SORBI_3004G088501;SORBI_3004G184000;SORBI_3005G184200;SORBI_3008G100600;SORBI_3008G106900
LIN	TG	amino acid transmembrane transport	GO:0003333	42	4	1.7417296786389413	2.2965676299009634	0.09487307015155774	0.2777676634361447	SORBI_3001G249000;SORBI_3008G088500;SORBI_3010G092700;SORBI_3010G116400
CTL	TG	lipid metabolic process	GO:0006629	256	13	8.680529300567107	1.4976045296167249	0.09520658428730047	0.2777676634361447	SORBI_3001G024200;SORBI_3001G295700;SORBI_3001G320200;SORBI_3003G357100;SORBI_3003G358400;SORBI_3003G360700;SORBI_3005G145100;SORBI_3006G037500;SORBI_3006G248100;SORBI_3009G110000;SORBI_3009G111400;SORBI_3009G234800;SORBI_3010G134400
LIN	TG	calcium ion transmembrane transport	GO:0070588	27	3	1.1196833648393194	2.679328901551124	0.0993893381937727	0.28701206845752725	SORBI_3002G253800;SORBI_3003G184765;SORBI_3003G184800
LIN	PC	regulation of jasmonic acid mediated signaling pathway	GO:2000022	18	3	1.14413988657845	2.622057001239157	0.10238100483752369	0.2897382436901921	SORBI_3001G259300;SORBI_3001G259400;SORBI_3001G259600
LIN	PC	mitochondrion organization	GO:0007005	18	3	1.14413988657845	2.622057001239157	0.10238100483752369	0.2897382436901921	SORBI_3001G127500;SORBI_3003G374500;SORBI_3007G048700
CTL	TG	glutathione metabolic process	GO:0006749	34	3	1.152882797731569	2.6021725763476122	0.10697063911260181	0.2938027042269811	SORBI_3001G318000;SORBI_3001G318500;SORBI_3001G318600
LIN	PC	brassinosteroid mediated signaling pathway	GO:0009742	40	5	2.5425330812854443	1.966542750929368	0.107421247697063	0.2938027042269811	SORBI_3002G155400;SORBI_3004G102500;SORBI_3004G104800;SORBI_3004G104900;SORBI_3004G252200
LIN	FA	monoatomic ion transport	GO:0006811	183	10	6.3998109640831755	1.5625461527100872	0.10799518481870121	0.2938027042269811	SORBI_3001G098800;SORBI_3001G512100;SORBI_3001G512300;SORBI_3002G208900;SORBI_3002G209000;SORBI_3003G086300;SORBI_3003G378400;SORBI_3003G420500;SORBI_3004G061400;SORBI_3010G224400
LIN	TG	response to heat	GO:0009408	28	3	1.1611531190926276	2.5836385836385833	0.10806429641989475	0.2938027042269811	SORBI_3001G129000;SORBI_3008G088200;SORBI_3010G170600
LIN	PC	response to hormone	GO:0009725	29	4	1.843336483931947	2.1699782079220613	0.1090080704729082	0.2938027042269811	SORBI_3003G382600;SORBI_3003G385100;SORBI_3004G181800;SORBI_3008G110400
LIN	PC	DNA damage response	GO:0006974	89	9	5.657136105860113	1.5909109895158933	0.11125996837793743	0.2970431231222292	SORBI_3001G039100;SORBI_3001G211500;SORBI_3001G229850;SORBI_3002G116300;SORBI_3003G103701;SORBI_3007G039300;SORBI_3008G100100;SORBI_3008G101300;SORBI_3009G119700
CTL	TG	translational initiation	GO:0006413	35	3	1.1867911153119093	2.5278247884519662	0.11421683124241608	0.30208750693087616	SORBI_3001G259000;SORBI_3002G044000;SORBI_3008G095500
LIN	PC	carbohydrate phosphorylation	GO:0046835	19	3	1.207703213610586	2.4840540011739383	0.1161132467650427	0.30350133627277875	SORBI_3002G026300;SORBI_3002G114300;SORBI_3002G114700
LIN	SQDG	hydrogen peroxide catabolic process	GO:0042744	104	4	1.8676748582230625	2.1417004048582995	0.11689627439481586	0.30350133627277875	SORBI_3010G128400;SORBI_3010G134200;SORBI_3010G140700;SORBI_3010G162000
CTL	TG	regulatory ncRNA-mediated gene silencing	GO:0031047	36	3	1.2206994328922496	2.457607433217189	0.12164324230310054	0.3069709002371068	SORBI_3002G043000;SORBI_3010G143600;SORBI_3010G194600
LIN	TG	endoplasmic reticulum to Golgi vesicle-mediated transport	GO:0006888	46	4	1.9076086956521738	2.096866096866097	0.12203600301202822	0.3069709002371068	SORBI_3002G223000;SORBI_3004G088450;SORBI_3004G088501;SORBI_3005G184200
LIN	TG	amino acid transport	GO:0006865	46	4	1.9076086956521738	2.096866096866097	0.12203600301202822	0.3069709002371068	SORBI_3001G249000;SORBI_3008G088500;SORBI_3010G092700;SORBI_3010G116400
CTL	TG	cell wall organization	GO:0071555	146	8	4.9506143667296785	1.615961051978426	0.1227721907841231	0.3069709002371068	SORBI_3001G021500;SORBI_3001G224300;SORBI_3001G306500;SORBI_3003G165800;SORBI_3007G112400;SORBI_3009G111000;SORBI_3010G064200;SORBI_3010G194500
LIN	FA	RNA splicing	GO:0008380	97	6	3.392249527410208	1.7687378099749234	0.12365612235699709	0.3069709002371068	SORBI_3001G028200;SORBI_3001G402300;SORBI_3003G122000;SORBI_3004G115350;SORBI_3006G183800;SORBI_3007G059700
LIN	PC	transcription initiation at RNA polymerase II promoter	GO:0006367	20	3	1.2712665406427222	2.3598513011152416	0.13048874663817914	0.31772290266379893	SORBI_3001G257200;SORBI_3002G158700;SORBI_3004G252900
LIN	PC	phenylpropanoid metabolic process	GO:0009698	20	3	1.2712665406427222	2.3598513011152416	0.13048874663817914	0.31772290266379893	SORBI_3002G158900;SORBI_3007G089900;SORBI_3010G214900
LIN	TG	response to other organism	GO:0051707	65	5	2.6955340264650283	1.8549200087661626	0.1315008618734147	0.31772290266379893	SORBI_3001G115400;SORBI_3001G125800;SORBI_3002G111900;SORBI_3003G385900;SORBI_3005G220200
LIN	PC	transmembrane transport	GO:0055085	526	40	33.434310018903595	1.1963758180558892	0.13247810075734373	0.31772290266379893	SORBI_3001G099400;SORBI_3001G100800;SORBI_3001G101100;SORBI_3001G128300;SORBI_3001G169100;SORBI_3001G256900;SORBI_3001G454100;SORBI_3002G116100;SORBI_3002G156000;SORBI_3002G306300;SORBI_3003G169600;SORBI_3003G371400;SORBI_3003G371600;SORBI_3003G372100;SORBI_3003G389800;SORBI_3004G019800;SORBI_3004G102800;SORBI_3004G311000;SORBI_3005G088500;SORBI_3005G225800;SORBI_3006G219300;SORBI_3006G244000;SORBI_3007G039500;SORBI_3007G039600;SORBI_3007G181100;SORBI_3008G105500;SORBI_3008G106100;SORBI_3008G111100;SORBI_3008G179200;SORBI_3009G042700;SORBI_3009G057700;SORBI_3009G073100;SORBI_3009G084400;SORBI_3009G085900;SORBI_3009G136100;SORBI_3009G136600;SORBI_3009G147500;SORBI_3009G152800;SORBI_3009G249500;SORBI_3010G159400
LIN	TG	defense response to oomycetes	GO:0002229	48	4	1.99054820415879	2.009496676163343	0.13673158745789923	0.3251683970637435	SORBI_3001G032300;SORBI_3001G032400;SORBI_3009G026800;SORBI_3010G170150
CTL	TG	response to wounding	GO:0009611	39	3	1.3224243856332702	2.268560707585098	0.14492014039638867	0.3401358400319008	SORBI_3001G259400;SORBI_3001G259600;SORBI_3001G259700
LIN	TG	DNA recombination	GO:0006310	32	3	1.3270321361058601	2.2606837606837606	0.1454291047486219	0.3401358400319008	SORBI_3001G211500;SORBI_3005G061900;SORBI_3008G101300
LIN	SQDG	transmembrane transport	GO:0055085	526	13	9.446124763705104	1.3762257354412648	0.15017774545328347	0.34836313084655096	SORBI_3002G141900;SORBI_3002G159900;SORBI_3006G025300;SORBI_3010G133300;SORBI_3010G136900;SORBI_3010G138400;SORBI_3010G138800;SORBI_3010G146100;SORBI_3010G147200;SORBI_3010G151000;SORBI_3010G151575;SORBI_3010G153700;SORBI_3010G165500
LIN	PC	defense response to fungus	GO:0050832	58	6	3.686672967863894	1.627483655941546	0.1610680337023444	0.3690173527088625	SORBI_3002G114800;SORBI_3002G115200;SORBI_3005G098700;SORBI_3005G099000;SORBI_3005G224900;SORBI_3009G130100
LIN	AEG	lipid metabolic process	GO:0006629	256	3	1.391304347826087	2.15625	0.16168958210565	0.3690173527088625	SORBI_3001G434700;SORBI_3001G434900;SORBI_3002G256900
LIN	TG	lipid catabolic process	GO:0016042	70	5	2.902882797731569	1.7224257224257222	0.16408461532355859	0.37148756909253666	SORBI_3001G041900;SORBI_3001G117000;SORBI_3001G120400;SORBI_3007G014100;SORBI_3008G077800
LIN	TG	response to light stimulus	GO:0009416	34	3	1.4099716446124764	2.1277023629964806	0.16549312860021778	0.37170282058620346	SORBI_3001G219400;SORBI_3001G252000;SORBI_3009G077500
LIN	PC	DNA-templated transcription	GO:0006351	59	6	3.7502362948960304	1.5998991871967738	0.17037556396739512	0.3796557842738017	SORBI_3001G039700;SORBI_3003G145400;SORBI_3003G328700;SORBI_3004G078800;SORBI_3004G102500;SORBI_3004G253300
CTL	TG	intracellular protein transport	GO:0006886	111	6	3.763823251417769	1.594123740465204	0.1747451919313233	0.3863506977856601	SORBI_3001G023000;SORBI_3001G357400;SORBI_3002G043300;SORBI_3004G136300;SORBI_3006G046700;SORBI_3006G050000
LIN	SQDG	photosynthesis	GO:0015979	81	3	1.4546313799621928	2.0623781676413255	0.17794324798021377	0.3903716215379884	SORBI_3010G120300;SORBI_3010G134000;SORBI_3010G139200
LIN	PC	DNA replication	GO:0006260	48	5	3.051039697542533	1.6387856257744735	0.18741159485780948	0.40397165829250276	SORBI_3001G211500;SORBI_3003G369200;SORBI_3007G182700;SORBI_3009G087000;SORBI_3009G172950
LIN	PC	potassium ion transmembrane transport	GO:0071805	48	5	3.051039697542533	1.6387856257744735	0.18741159485780948	0.40397165829250276	SORBI_3002G156000;SORBI_3007G153001;SORBI_3009G042700;SORBI_3009G147500;SORBI_3010G224400
LIN	TG	protein folding	GO:0006457	113	7	4.686082230623819	1.493785139802839	0.18842494309049598	0.40397165829250276	SORBI_3001G041200;SORBI_3001G129000;SORBI_3004G183800;SORBI_3005G043000;SORBI_3005G190700;SORBI_3008G088200;SORBI_3010G073700
LIN	FA	positive regulation of transcription by RNA polymerase II	GO:0045944	66	4	2.3081285444234405	1.733005733005733	0.19916270981760328	0.42061975282374425	SORBI_3003G406800;SORBI_3004G009600;SORBI_3006G194400;SORBI_3010G221500
LIN	FA	rRNA processing	GO:0006364	66	4	2.3081285444234405	1.733005733005733	0.19916270981760328	0.42061975282374425	SORBI_3001G033000;SORBI_3001G056200;SORBI_3001G104300;SORBI_3004G061800
CTL	TG	endoplasmic reticulum to Golgi vesicle-mediated transport	GO:0006888	46	3	1.559782608695652	1.9233449477351918	0.20397738959612316	0.4275970463385397	SORBI_3001G023600;SORBI_3001G357400;SORBI_3004G206700
LIN	PC	pectin catabolic process	GO:0045490	37	4	2.351843100189036	1.7007937305335075	0.20639194666964894	0.42947735961404887	SORBI_3001G230400;SORBI_3001G252300;SORBI_3008G135901;SORBI_3009G111000
LIN	SQDG	cellular oxidant detoxification	GO:0098869	131	4	2.3525519848771266	1.700281237444757	0.20911164960279505	0.43062792902856506	SORBI_3010G128400;SORBI_3010G134200;SORBI_3010G140700;SORBI_3010G162000
LIN	PC	actin filament organization	GO:0007015	25	3	1.5890831758034027	1.887881040892193	0.2099881774061554	0.43062792902856506	SORBI_3001G257800;SORBI_3003G198500;SORBI_3003G328600
CTL	TG	proteolysis	GO:0006508	272	12	9.223062381852552	1.3010862881738061	0.21295197455290632	0.43356409207534163	SORBI_3001G222200;SORBI_3001G320000;SORBI_3002G042600;SORBI_3003G077400;SORBI_3003G358300;SORBI_3006G044400;SORBI_3006G210400;SORBI_3008G131500;SORBI_3008G131651;SORBI_3009G234800;SORBI_3010G126100;SORBI_3010G126400
LIN	SQDG	DNA damage response	GO:0006974	89	3	1.5982986767485823	1.876995860437611	0.2146679849295814	0.4339359981076538	SORBI_3010G121500;SORBI_3010G125700;SORBI_3010G143600
LIN	TG	response to wounding	GO:0009611	39	3	1.617320415879017	1.8549200087661626	0.21869508681218408	0.4389412026088517	SORBI_3001G125800;SORBI_3003G385900;SORBI_3008G077600
LIN	PC	recognition of pollen	GO:0048544	26	3	1.6526465028355388	1.8152702316271088	0.22701509345770451	0.4524314890741576	SORBI_3005G226000;SORBI_3006G228200;SORBI_3009G019200
LIN	PC	signal transduction	GO:0007165	205	16	13.030482041587902	1.2278901078973614	0.23097115991135245	0.4547301619729821	SORBI_3002G027700;SORBI_3002G113600;SORBI_3003G045000;SORBI_3003G106000;SORBI_3003G383100;SORBI_3003G407300;SORBI_3004G066900;SORBI_3004G104800;SORBI_3004G252200;SORBI_3006G163401;SORBI_3006G228200;SORBI_3007G149700;SORBI_3009G082200;SORBI_3009G173100;SORBI_3009G200800;SORBI_3010G215300
CTL	PA	regulation of DNA-templated transcription	GO:0006355	887	3	1.6767485822306238	1.7891770011273957	0.23138213188731246	0.4547301619729821	SORBI_3005G013500;SORBI_3005G013600;SORBI_3005G014100
LIN	FA	defense response to oomycetes	GO:0002229	48	3	1.6786389413988658	1.787162162162162	0.2353270811333244	0.4592935445567642	SORBI_3001G032300;SORBI_3001G032400;SORBI_3006G190000
LIN	PC	DNA repair	GO:0006281	107	9	6.801275992438564	1.3232811034291074	0.2392579788966027	0.46376717827218195	SORBI_3001G039100;SORBI_3001G211500;SORBI_3001G229850;SORBI_3003G103701;SORBI_3004G181500;SORBI_3007G039300;SORBI_3008G100100;SORBI_3008G101300;SORBI_3009G237400
CTL	TG	defense response to other organism	GO:0098542	51	3	1.7293241965973536	1.7347817175650748	0.24900845855357887	0.4770143595217129	SORBI_3001G022200;SORBI_3010G143600;SORBI_3010G194600
CTL	TG	chromatin remodeling	GO:0006338	75	4	2.54312381852552	1.5728687572590012	0.24946333996188516	0.4770143595217129	SORBI_3001G522600;SORBI_3004G176000;SORBI_3006G038400;SORBI_3006G080300
LIN	TG	cell wall organization	GO:0071555	146	8	6.0545841209829865	1.3213128829567187	0.2595187376164421	0.48910487592660673	SORBI_3001G033300;SORBI_3001G045400;SORBI_3001G300500;SORBI_3001G300800;SORBI_3001G479800;SORBI_3002G050900;SORBI_3002G274700;SORBI_3010G064200
LIN	PC	response to abscisic acid	GO:0009737	28	3	1.779773156899811	1.6856080722251725	0.26176663232410907	0.48910487592660673	SORBI_3006G163300;SORBI_3007G217700;SORBI_3008G107500
LIN	PC	cytokinin-activated signaling pathway	GO:0009736	28	3	1.779773156899811	1.6856080722251725	0.26176663232410907	0.48910487592660673	SORBI_3001G227900;SORBI_3003G407300;SORBI_3008G071200
LIN	PC	RNA processing	GO:0006396	68	6	4.322306238185255	1.3881478241854364	0.26269943866022694	0.48910487592660673	SORBI_3001G249200;SORBI_3001G527800;SORBI_3002G253600;SORBI_3003G374500;SORBI_3007G183700;SORBI_3009G247601
LIN	TG	positive regulation of cytoplasmic translation	GO:2000767	126	7	5.2251890359168245	1.3396644507755617	0.26793209042204885	0.4955868077741165	SORBI_3001G262601;SORBI_3002G149101;SORBI_3003G165551;SORBI_3003G184732;SORBI_3008G072850;SORBI_3008G088827;SORBI_3010G137333
LIN	PC	regulation of transcription by RNA polymerase II	GO:0006357	227	17	14.428875236294896	1.178193013772661	0.27535835308765494	0.5060156748299114	SORBI_3001G127800;SORBI_3001G166700;SORBI_3001G286700;SORBI_3002G026500;SORBI_3002G027401;SORBI_3002G117100;SORBI_3002G380200;SORBI_3003G104000;SORBI_3003G406800;SORBI_3003G407200;SORBI_3004G184200;SORBI_3009G010600;SORBI_3009G083800;SORBI_3009G250000;SORBI_3010G215300;SORBI_3010G221400;SORBI_3010G221500
LIN	PC	cell wall modification	GO:0042545	29	3	1.843336483931947	1.627483655941546	0.27939262023001693	0.5101168485489986	SORBI_3001G252300;SORBI_3008G135901;SORBI_3009G111000
LIN	FA	monoatomic ion transmembrane transport	GO:0034220	53	3	1.8534971644612477	1.6185619581845996	0.28284714835392577	0.513113737077955	SORBI_3001G512400;SORBI_3002G208900;SORBI_3002G209000
LIN	TG	cell surface receptor protein serine/threonine kinase signaling pathway	GO:0007178	45	3	1.8661389413988658	1.6075973409306743	0.2862028943330301	0.5158943891480734	SORBI_3001G032300;SORBI_3001G032400;SORBI_3001G113800
LIN	PC	potassium ion transport	GO:0006813	57	5	3.6231096408317582	1.380030000652188	0.29520377377560775	0.5287510631550443	SORBI_3002G156000;SORBI_3007G153001;SORBI_3009G042700;SORBI_3009G147500;SORBI_3010G224400
LIN	PC	phosphorelay signal transduction system	GO:0000160	30	3	1.9068998109640831	1.5732342007434945	0.2971234763596508	0.5288424138979949	SORBI_3001G227900;SORBI_3003G407300;SORBI_3008G071200
LIN	TG	fatty acid biosynthetic process	GO:0006633	67	4	2.7784735349716447	1.4396394097886636	0.3019497160884883	0.5340735603315137	SORBI_3001G125800;SORBI_3002G111500;SORBI_3003G385900;SORBI_3010G108301
LIN	TG	RNA processing	GO:0006396	68	4	2.8199432892249527	1.4184682419976538	0.3114039865045797	0.5463929555776067	SORBI_3001G134600;SORBI_3001G249200;SORBI_3002G253600;SORBI_3003G396700
LIN	TG	intracellular protein transport	GO:0006886	111	6	4.6031427221172025	1.3034573034573034	0.3127761795179233	0.5463929555776067	SORBI_3001G041600;SORBI_3001G114000;SORBI_3002G114900;SORBI_3002G223000;SORBI_3004G088450;SORBI_3004G088501
